Day,Hour,Power,TMP,WNDCHILL,WNDSPD,Humidity,PRMSL,RAIN,Season,weekday
2018-01-27,11,3812.7713774597496,6.7,5.8,5.6,84.0,1032.0,0.0,Winter,6
2018-01-27,12,14652.394018969182,7.0,7.0,1.9,80.0,1032.4,0.0,Winter,6
2018-01-27,13,17966.436572160674,7.4,7.4,3.7,78.0,1032.1,0.0,Winter,6
2018-01-27,14,7126.8139306512385,7.0,7.0,1.9,80.0,1032.6,0.0,Winter,6
2018-01-27,15,4870.534860883797,7.4,7.4,3.7,76.0,1032.9,0.0,Winter,6
2018-01-27,16,0,6.6,6.6,3.7,88.0,1033.5,0.0,Winter,6
2018-01-27,17,0,6.8,6.8,1.9,83.0,1034.3,0.0,Winter,6
2018-01-27,18,0,7.1,7.1,1.9,74.0,1035.3,0.0,Winter,6
2018-01-27,19,0,6.8,6.8,0.0,78.0,1036.2,0.0,Winter,6
2018-01-27,20,0,6.7,6.7,1.9,79.0,1036.8,0.0,Winter,6
2018-01-27,21,0,6.7,6.7,1.9,84.0,1037.1,0.0,Winter,6
2018-01-27,22,0,6.6,6.6,1.9,84.0,1037.3,0.0,Winter,6
2018-01-27,23,0,6.4,6.4,3.7,83.0,1037.4,0.0,Winter,6
2018-01-29,0,0,4.3,4.3,3.7,91.0,1038.9,0.0,Winter,1
2018-01-29,1,0,4.1,4.1,1.9,91.0,1038.6,0.0,Winter,1
2018-01-29,2,0,3.7,3.7,1.9,90.0,1038.5,0.0,Winter,1
2018-01-29,3,0,2.8,2.8,3.7,91.0,1038.1,0.0,Winter,1
2018-01-29,4,0,3.3,3.3,3.7,91.0,1037.8,0.0,Winter,1
2018-01-29,5,7867.771102739029,3.6,3.6,3.7,90.0,1037.8,0.0,Winter,1
2018-01-29,6,8504.725417459842,3.2,3.2,3.7,90.0,1038.0,0.0,Winter,1
2018-01-29,7,22719.37780105383,2.8,2.8,3.7,90.0,1038.2,0.0,Winter,1
2018-01-29,8,35403.911880562264,3.5,3.5,1.9,90.0,1038.1,0.0,Winter,1
2018-01-29,9,35403.911880562264,3.8,2.5,5.6,93.0,1037.7,0.0,Winter,1
2018-01-29,10,35403.911880562264,3.3,1.9,5.6,97.0,1037.6,0.0,Winter,1
2018-01-29,11,35403.911880562264,3.8,2.5,5.6,93.0,1036.9,0.0,Winter,1
2018-01-29,12,17548.20425810047,3.7,2.4,5.6,92.0,1035.9,0.0,Winter,1
2018-01-29,13,32675.397544813757,3.5,3.5,3.7,92.0,1034.9,0.0,Winter,1
2018-01-29,14,32675.397544813757,3.3,1.9,5.6,94.0,1034.2,0.0,Winter,1
2018-01-29,15,40182.96476632464,3.0,1.6,5.6,94.0,1034.2,0.0,Winter,1
2018-01-29,16,40776.28963531191,2.8,2.8,0.0,96.0,1034.2,0.0,Winter,1
2018-01-29,17,31065.082471974707,2.5,2.5,1.9,96.0,1034.6,0.0,Winter,1
2018-01-29,18,1632.4897959183675,2.6,2.6,3.7,96.0,1034.9,0.0,Winter,1
2018-01-29,19,1632.4897959183675,3.0,3.0,0.0,95.0,1035.5,0.0,Winter,1
2018-01-29,20,1632.4897959183675,2.9,2.9,1.9,96.0,1035.6,0.0,Winter,1
2018-01-29,21,0,2.9,2.9,3.7,96.0,1035.6,0.0,Winter,1
2018-01-29,22,0,3.1,1.7,5.6,96.0,1035.3,0.0,Winter,1
2018-01-29,23,0,3.3,3.3,3.7,97.0,1035.4,0.0,Winter,1
2018-01-30,0,0,3.3,3.3,3.7,96.0,1035.1,0.0,Winter,2
2018-01-30,1,0,3.1,3.1,3.7,94.0,1034.5,0.0,Winter,2
2018-01-30,2,0,2.4,0.9,5.6,92.0,1034.3,0.0,Winter,2
2018-01-30,3,0,2.2,0.7,5.6,92.0,1033.9,0.0,Winter,2
2018-01-30,4,0,2.1,-0.1,7.4,92.0,1033.7,0.0,Winter,2
2018-01-30,5,9970.843373493975,2.2,2.2,1.9,90.0,1033.8,0.0,Winter,2
2018-01-30,6,21415.171731702932,2.6,2.6,1.9,92.0,1033.7,0.0,Winter,2
2018-01-30,7,37890.59912980918,2.7,2.7,3.7,92.0,1033.8,0.0,Winter,2
2018-01-30,8,39450.59912980918,3.0,3.0,1.9,92.0,1033.7,0.0,Winter,2
2018-01-30,9,18035.427398106254,3.1,3.1,3.7,90.0,1033.5,0.0,Winter,2
2018-01-30,10,18035.427398106254,3.4,2.0,5.6,90.0,1033.1,0.0,Winter,2
2018-01-30,11,40047.880753537946,3.5,2.1,5.6,91.0,1032.7,0.0,Winter,2
2018-01-30,12,51691.98230715675,3.6,2.3,5.6,91.0,1031.8,0.0,Winter,2
2018-01-30,13,25007.264530340137,4.3,3.1,5.6,88.0,1030.7,0.0,Winter,2
2018-01-30,14,26066.525624251386,4.6,4.6,3.7,87.0,1029.8,0.0,Winter,2
2018-01-30,15,30938.773781499545,4.7,4.7,1.9,87.0,1029.5,0.0,Winter,2
2018-01-30,16,28887.011183043232,4.6,4.6,1.9,88.0,1029.3,0.0,Winter,2
2018-01-30,17,22106.21910383531,5.3,5.3,1.9,87.0,1028.8,0.0,Winter,2
2018-01-30,18,1211.0046728971963,5.2,4.1,5.6,89.0,1028.7,0.0,Winter,2
2018-01-30,19,1211.0046728971963,5.4,5.4,3.7,88.0,1029.0,0.0,Winter,2
2018-01-30,20,4229.994571887096,5.2,5.2,0.0,91.0,1029.4,0.0,Winter,2
2018-01-30,21,4229.994571887096,5.6,5.6,3.7,86.0,1029.2,0.0,Winter,2
2018-01-30,22,3018.9898989898993,6.0,6.0,1.9,85.0,1028.5,0.0,Winter,2
2018-01-30,23,3018.9898989898993,5.7,5.7,3.7,88.0,1028.2,0.0,Winter,2
2018-01-31,0,3018.9898989898993,5.8,5.8,0.0,88.0,1027.8,0.0,Winter,3
2018-01-31,1,3018.9898989898993,5.7,5.7,1.9,89.0,1027.5,0.0,Winter,3
2018-01-31,2,0,5.5,5.5,0.0,89.0,1027.0,0.0,Winter,3
2018-01-31,3,0,5.3,5.3,1.9,89.0,1026.1,0.0,Winter,3
2018-01-31,4,0,4.8,4.8,3.7,83.0,1025.5,0.0,Winter,3
2018-01-31,5,26971.75062423843,5.0,5.0,1.9,78.0,1025.1,0.0,Winter,3
2018-01-31,6,29931.71260142474,4.5,3.3,5.6,77.0,1024.6,0.0,Winter,3
2018-01-31,7,37311.80757987188,4.4,4.4,1.9,79.0,1024.1,0.0,Winter,3
2018-01-31,8,45868.991451236616,4.3,4.3,1.9,80.0,1023.7,0.0,Winter,3
2018-01-31,9,45868.991451236616,4.8,4.8,3.7,80.0,1023.4,0.0,Winter,3
2018-01-31,10,56501.890937182165,4.9,4.9,3.7,79.0,1022.8,0.0,Winter,3
2018-01-31,11,37408.78573113515,5.7,4.7,5.6,78.0,1021.8,0.0,Winter,3
2018-01-31,12,43223.759351612935,6.2,3.9,11.1,77.0,1020.4,0.0,Winter,3
2018-01-31,13,41565.95113243486,6.5,4.2,11.1,78.0,1018.9,0.0,Winter,3
2018-01-31,14,52735.70773067533,6.8,6.8,3.7,76.0,1017.4,0.0,Winter,3
2018-01-31,15,40931.71504582402,6.6,6.6,1.9,76.0,1016.3,0.0,Winter,3
2018-01-31,16,40931.71504582402,6.4,6.4,3.7,78.0,1014.8,0.0,Winter,3
2018-01-31,17,33798.620706201385,5.9,5.9,1.9,79.0,1014.0,0.0,Winter,3
2018-01-31,18,14415.505141916907,5.4,5.4,3.7,82.0,1013.4,0.0,Winter,3
2018-01-31,19,10616.363636363636,5.4,5.4,1.9,81.0,1012.3,0.0,Winter,3
2018-01-31,20,0,7.1,5.7,7.4,75.0,1011.1,0.0,Winter,3
2018-01-31,21,0,8.0,5.7,13.0,71.0,1010.3,0.0,Winter,3
2018-01-31,22,0,7.7,4.4,20.4,78.0,1009.9,0.0,Winter,3
2018-01-31,23,0,7.4,3.7,24.1,78.0,1009.2,0.3,Winter,3
2018-02-01,0,0,6.0,2.3,20.4,88.0,1010.2,0.9,Spring,4
2018-02-01,1,0,5.6,2.0,18.5,93.0,1009.6,1.0,Spring,4
2018-02-01,2,0,5.5,2.1,16.7,91.0,1008.8,2.0,Spring,4
2018-02-01,3,0,5.2,1.7,16.7,91.0,1008.0,2.0,Spring,4
2018-02-01,4,0,5.0,1.5,16.7,91.0,1007.6,2.0,Spring,4
2018-02-01,5,0,4.7,1.4,14.8,91.0,1007.3,1.0,Spring,4
2018-02-01,6,2414.9554896142436,5.1,2.2,13.0,88.0,1006.9,0.2,Spring,4
2018-02-01,7,7747.382133757986,3.7,-0.6,20.4,91.0,1007.7,2.0,Spring,4
2018-02-01,8,19246.026201554592,4.3,1.6,11.1,92.0,1007.6,0.2,Spring,4
2018-02-01,9,19246.026201554592,4.0,1.2,11.1,93.0,1007.8,0.1,Spring,4
2018-02-01,10,18840.743848613416,4.1,1.7,9.3,86.0,1008.1,0.1,Spring,4
2018-02-01,11,7342.0997808168095,3.9,2.6,5.6,84.0,1008.3,0.0,Spring,4
2018-02-01,12,10185.970941788652,4.5,2.7,7.4,77.0,1007.7,0.0,Spring,4
2018-02-01,13,7771.015452174409,4.6,2.8,7.4,73.0,1007.6,0.0,Spring,4
2018-02-01,14,5494.897805115586,5.1,2.9,9.3,65.0,1007.3,0.0,Spring,4
2018-02-01,15,21327.261441479222,4.6,3.4,5.6,73.0,1007.4,0.0,Spring,4
2018-02-01,16,30351.3223341576,4.1,2.8,5.6,81.0,1007.5,0.0,Spring,4
2018-02-01,17,9969.152542372882,3.6,3.6,1.9,79.0,1007.9,0.0,Spring,4
2018-02-01,18,0,2.7,1.2,5.6,73.6,1008.1,0.0,Spring,4
2018-02-01,19,0,2.6,2.6,1.9,85.0,1008.5,0.0,Spring,4
2018-02-01,20,0,2.3,0.8,5.6,87.0,1008.7,0.0,Spring,4
2018-02-01,21,0,2.7,2.7,3.7,84.0,1008.6,0.0,Spring,4
2018-02-01,22,5322.413793103448,3.2,1.8,5.6,83.0,1008.8,0.0,Spring,4
2018-02-01,23,5322.413793103448,2.5,1.0,5.6,87.0,1009.2,0.1,Spring,4
2018-02-02,0,5322.413793103448,,,,,,,Spring,5
2018-02-02,1,0,,,,,,,Spring,5
2018-02-02,2,0,,,,,,,Spring,5
2018-02-02,3,0,1.0,1.0,1.9,96.0,1009.9,0.0,Spring,5
2018-02-02,4,0,0.5,0.5,3.7,90.0,1010.1,0.0,Spring,5
2018-02-02,5,0,-0.2,-2.1,5.6,89.0,1010.6,0.0,Spring,5
2018-02-02,6,0,-0.1,-2.7,7.4,84.0,1010.6,0.0,Spring,5
2018-02-02,7,17720.312812812812,-0.4,-3.0,7.4,86.0,1011.0,0.1,Spring,5
2018-02-02,8,19963.80337885055,-0.5,-2.4,5.6,85.0,1011.4,0.0,Spring,5
2018-02-02,9,30883.024158071326,2.0,2.0,3.7,79.0,1011.0,0.0,Spring,5
2018-02-02,10,39656.35749140466,2.7,0.6,7.4,74.0,1011.1,0.0,Spring,5
2018-02-02,11,39656.35749140466,3.3,1.3,7.4,69.0,1010.9,0.0,Spring,5
2018-02-02,12,34095.41162245879,3.8,1.9,7.4,65.0,1010.3,0.0,Spring,5
2018-02-02,13,23930.182317682316,4.1,2.2,7.4,66.0,1009.6,0.0,Spring,5
2018-02-02,14,15222.39010989011,3.9,2.6,5.6,60.0,1009.9,0.0,Spring,5
2018-02-02,15,9768.48401037165,4.2,2.9,5.6,59.0,1009.9,0.0,Spring,5
2018-02-02,16,9768.48401037165,4.3,4.3,3.7,57.0,1009.8,0.0,Spring,5
2018-02-02,17,0,3.7,3.7,1.9,61.0,1009.6,0.0,Spring,5
2018-02-02,18,0,3.2,1.8,5.6,69.0,1010.1,0.0,Spring,5
2018-02-02,19,0,3.0,1.6,5.6,72.0,1010.4,0.0,Spring,5
2018-02-02,20,0,3.0,3.0,1.9,66.0,1010.6,0.0,Spring,5
2018-02-02,21,0,2.7,2.7,3.7,73.0,1010.7,0.0,Spring,5
2018-02-02,22,0,2.3,2.3,3.7,75.0,1010.7,0.0,Spring,5
2018-02-02,23,0,1.2,1.2,3.7,80.0,1010.9,0.0,Spring,5
2018-02-03,0,0,,,,,,,Spring,6
2018-02-03,1,0,,,,,,,Spring,6
2018-02-03,2,0,1.2,1.2,3.7,73.0,1009.8,0.0,Spring,6
2018-02-03,3,0,0.9,-0.8,5.6,73.0,1009.3,0.0,Spring,6
2018-02-03,4,0,1.1,1.1,3.7,73.0,1009.4,0.0,Spring,6
2018-02-03,5,0,1.0,1.0,3.7,75.0,1009.4,0.0,Spring,6
2018-02-03,6,0,1.1,1.1,3.7,75.0,1009.4,0.0,Spring,6
2018-02-03,7,0,1.1,1.1,3.7,75.0,1009.6,0.0,Spring,6
2018-02-03,8,0,1.4,1.4,1.9,76.0,1009.9,0.0,Spring,6
2018-02-03,9,3272.5423728813557,1.6,0.0,5.6,78.0,1009.9,0.0,Spring,6
2018-02-03,10,3272.5423728813557,1.9,1.9,0.0,75.0,1009.9,0.0,Spring,6
2018-02-03,11,3272.5423728813557,2.6,1.1,5.6,75.0,1009.5,0.0,Spring,6
2018-02-03,12,0,3.3,1.9,5.6,71.0,1008.9,0.0,Spring,6
2018-02-03,13,0,3.5,1.5,7.4,68.0,1008.3,0.0,Spring,6
2018-02-03,14,0,4.1,4.1,3.7,60.0,1007.8,0.0,Spring,6
2018-02-03,15,0,3.5,3.5,1.9,63.0,1008.0,0.0,Spring,6
2018-02-03,16,0,3.8,2.5,5.6,61.0,1007.9,0.0,Spring,6
2018-02-03,17,0,2.9,0.8,7.4,67.0,1008.2,0.0,Spring,6
2018-02-03,18,0,2.6,1.1,5.6,62.0,1008.5,0.0,Spring,6
